analysis_type,analysis_split,condition_id,comparison,outcome,estimate,ci95_low,ci95_high,bootstrap_valid_replicates,cluster_count,n_pairs
conflict_cost,id_test,false_relevant_minus_true_relevant,within_context_policy,generated_matches_parametric,-1.0,-1.0,-1.0,2000,28,28
truth_x_relevance_interaction,id_test,FR_minus_TR_minus_FI_plus_TI,within_context_policy,awareness_probe_logit,10.308095827847273,9.175896660672256,11.277079815136213,2000,28,28
truth_x_relevance_interaction,id_test,FR_minus_TR_minus_FI_plus_TI,within_context_policy,factorized_awareness_probability,4.997254174205021,4.4018867245838464,5.529153283207479,2000,28,28
conflict_cost,id_test,false_relevant_minus_true_relevant,within_parametric_policy,parametric_answer_sequence_logprob,-0.019550323486328125,-0.05749056850160871,-8.480463709150044e-05,2000,28,28
conflict_cost,id_test,false_relevant_minus_true_relevant,within_parametric_policy,generated_matches_parametric,-0.03571428571428571,-0.10714285714285714,0.0,2000,28,28
truth_x_relevance_interaction,id_test,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,awareness_probe_logit,6.2718336745092005,5.673725870605591,6.866570729122833,2000,28,28
truth_x_relevance_interaction,id_test,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,factorized_awareness_probability,6.064060306689385,5.42310733318514,6.692582635930496,2000,28,28
conflict_cost,ood_relation,false_relevant_minus_true_relevant,within_neutral_policy,parametric_answer_sequence_logprob,-1.1959529407953813,-2.0895114333952884,-0.4769004866228266,2000,118,118
conflict_cost,ood_relation,false_relevant_minus_true_relevant,within_neutral_policy,generated_matches_parametric,-0.11864406779661017,-0.17796610169491525,-0.06779661016949153,2000,118,118
truth_x_relevance_interaction,ood_relation,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,awareness_probe_logit,5.18910018166454,4.453847033456899,5.916812219712413,2000,118,118
truth_x_relevance_interaction,ood_relation,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,factorized_awareness_probability,2.7478170044895776,1.885143877641592,3.587472502832257,2000,118,118
conflict_cost,ood_relation,false_relevant_minus_true_relevant,within_context_policy,parametric_answer_sequence_logprob,-12.00581786592128,-13.098438804230447,-10.937375608743249,2000,118,118
conflict_cost,ood_relation,false_relevant_minus_true_relevant,within_context_policy,generated_matches_parametric,-0.9745762711864406,-1.0,-0.940677966101695,2000,118,118
truth_x_relevance_interaction,ood_relation,FR_minus_TR_minus_FI_plus_TI,within_context_policy,awareness_probe_logit,4.804521652897214,4.17039258099056,5.470750699330757,2000,118,118
truth_x_relevance_interaction,ood_relation,FR_minus_TR_minus_FI_plus_TI,within_context_policy,factorized_awareness_probability,1.6492502832633567,0.9550701544836828,2.3250576087107766,2000,118,118
conflict_cost,ood_relation,false_relevant_minus_true_relevant,within_parametric_policy,parametric_answer_sequence_logprob,-0.21031243114148157,-0.5732675696833659,-0.003493705038296992,2000,118,118
conflict_cost,ood_relation,false_relevant_minus_true_relevant,within_parametric_policy,generated_matches_parametric,-0.025423728813559324,-0.059322033898305086,0.0,2000,118,118
truth_x_relevance_interaction,ood_relation,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,awareness_probe_logit,4.5515303529286095,4.141054838590547,4.95711729739581,2000,118,118
truth_x_relevance_interaction,ood_relation,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,factorized_awareness_probability,2.0049150898691965,1.4691845517774333,2.5203563270402274,2000,118,118
conflict_cost,ood_relation_paraphrase,false_relevant_minus_true_relevant,within_neutral_policy,parametric_answer_sequence_logprob,-0.15824576555672337,-0.4553737904055644,-0.00043337880554845986,2000,118,118
